No Records;Hazards;No hazards;Total deaths;Total affected;Total damages;Time lag;Spatial overlap
3;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl""]";5;144.0;2612864.0;;91.0;0.5
1;"[""fl""]";1;26.0;5000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;;3600.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;;;;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;7300.0;3252600.0;91.0;0.5
1;"[""fl""]";1;;1060.0;;91.0;0.5
1;"[""fl""]";1;25.0;3065.0;;91.0;0.5
1;"[""ew"", ""ls""]";2;21.0;5.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;35.0;115215.0;;91.0;0.5
1;"[""ew""]";1;12.0;50.0;;91.0;0.5
1;"[""vo""]";1;;32616.0;;91.0;0.5
1;"[""eq""]";1;181.0;301500.0;19515598.0;91.0;0.5
2;"[""fl"", ""ls"", ""ls""]";3;;92825.0;;91.0;0.5
1;"[""dr""]";1;;669000.0;;91.0;0.5
1;"[""fl""]";1;;;;91.0;0.5
1;"[""fl""]";1;;;;91.0;0.5
3;"[""fl"", ""fl"", ""fl""]";3;148.0;;;91.0;0.5
1;"[""fl""]";1;;1375.0;;91.0;0.5
1;"[""fl""]";1;;33946.0;;91.0;0.5
1;"[""fl""]";1;108.0;500000.0;15612.0;91.0;0.5
1;"[""fl""]";1;;33946.0;;91.0;0.5
1;"[""fl""]";1;21.0;750.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;10.0;31000.0;;91.0;0.5
1;"[""fl""]";1;;;;91.0;0.5
1;"[""fl""]";1;;217.0;;91.0;0.5
1;"[""vo""]";1;;1315.0;;91.0;0.5
1;"[""fl""]";1;;685.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;64.0;716110.0;412430.0;91.0;0.5
4;"[""cw"", ""eq"", ""eq"", ""eq""]";4;;4112921.0;;91.0;0.5
1;"[""eq""]";1;74.0;21277.0;4684.0;91.0;0.5
1;"[""eq""]";1;1.0;16.0;;91.0;0.5
3;"[""ts"", ""ts"", ""fl"", ""fl""]";4;32.0;6095.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;138.0;988599.0;1340071.0;91.0;0.5
1;"[""fl""]";1;5.0;2000.0;1040832.0;91.0;0.5
1;"[""fl""]";1;2.0;16000.0;87170.0;91.0;0.5
1;"[""fl""]";1;8.0;9000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;;275.0;;91.0;0.5
1;"[""ew""]";1;17.0;;;91.0;0.5
1;"[""fl""]";1;9.0;;;91.0;0.5
1;"[""fl""]";1;6.0;2001.0;;91.0;0.5
1;"[""ls""]";1;24.0;574.0;;91.0;0.5
3;"[""ew"", ""ew"", ""fl"", ""fl""]";4;364.0;;;91.0;0.5
1;"[""fl""]";1;37.0;9745.0;;91.0;0.5
1;"[""cw""]";1;20.0;13440.0;;91.0;0.5
1;"[""fl""]";1;;30858.0;;91.0;0.5
1;"[""ls""]";1;19.0;4.0;;91.0;0.5
1;"[""eq""]";1;10.0;15300.0;260208.0;91.0;0.5
1;"[""fl""]";1;5.0;11000.0;2602080.0;91.0;0.5
1;"[""eq""]";1;3.0;10121.0;317454.0;91.0;0.5
1;"[""ew""]";1;176.0;1150.0;18214558.0;91.0;0.5
1;"[""ls""]";1;16.0;6.0;;91.0;0.5
1;"[""fl""]";1;;10669.0;27341.0;91.0;0.5
1;"[""fl""]";1;1.0;3000.0;;91.0;0.5
1;"[""fl""]";1;;8600.0;;91.0;0.5
1;"[""fl""]";1;4.0;11200.0;;91.0;0.5
1;"[""dr""]";1;;;;91.0;0.5
1;"[""vo""]";1;;3000.0;135308.0;91.0;0.5
1;"[""vo""]";1;;3500.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;1831.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;7.0;1750.0;;91.0;0.5
1;"[""eq"", ""ls""]";2;1.0;345.0;3903120.0;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
2;"[""ew"", ""fl""]";2;92.0;;;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
1;"[""fl""]";1;;5840.0;;91.0;0.5
1;"[""fl""]";1;24.0;950.0;5855.0;91.0;0.5
1;"[""ew"", ""fl""]";2;16.0;63.0;;91.0;0.5
1;"[""fl""]";1;14.0;37000.0;;91.0;0.5
1;"[""ew""]";1;23.0;47.0;;91.0;0.5
1;"[""ew"", ""ls"", ""fl""]";3;22.0;300000.0;91073.0;91.0;0.5
1;"[""ls""]";1;7.0;150.0;;91.0;0.5
1;"[""fl""]";1;15.0;;;91.0;0.5
1;"[""ls""]";1;5.0;5.0;;91.0;0.5
1;"[""ls""]";1;17.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;9.0;;;91.0;0.5
1;"[""vo""]";1;;6000.0;;91.0;0.5
1;"[""fl""]";1;20.0;26965.0;;91.0;0.5
1;"[""ls""]";1;16.0;;;91.0;0.5
2;"[""fl"", ""eq""]";2;;;;91.0;0.5
1;"[""eq""]";1;;;;91.0;0.5
7;"[""ew"", ""ew"", ""ew"", ""cw"", ""ew"", ""ew"", ""ew"", ""hw""]";8;148.0;;;91.0;0.5
1;"[""eq""]";1;13.0;;;91.0;0.5
1;"[""ew""]";1;5.0;;;91.0;0.5
2;"[""fl"", ""ls"", ""ls""]";3;102.0;;;91.0;0.5
3;"[""ew"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl""]";6;9.0;390450.0;;91.0;0.5
1;"[""fl""]";1;10.0;1570559.0;;91.0;0.5
1;"[""fl""]";1;6.0;12571.0;;91.0;0.5
1;"[""fl""]";1;19.0;200000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;53.0;29000.0;67654.0;91.0;0.5
1;"[""ew""]";1;11.0;12.0;;91.0;0.5
1;"[""ew""]";1;1.0;14.0;3903.0;91.0;0.5
1;"[""fl""]";1;;5220.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;34.0;430000.0;;91.0;0.5
1;"[""fl""]";1;1.0;15415.0;;91.0;0.5
1;"[""ew""]";1;1.0;;;91.0;0.5
1;"[""ew""]";1;20.0;30.0;;91.0;0.5
1;"[""ew""]";1;3.0;7000.0;;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
1;"[""ew"", ""fl""]";2;;3649800.0;627862.0;91.0;0.5
1;"[""ls""]";1;;310.0;;91.0;0.5
2;"[""ew"", ""fl"", ""fl"", ""ls""]";4;831.0;10500000.0;;91.0;0.5
3;"[""fl"", ""ls"", ""fl"", ""ew"", ""fl""]";5;74.0;57592.0;;91.0;0.5
1;"[""ew""]";1;;2000.0;;91.0;0.5
1;"[""fl""]";1;247.0;1640023.0;677842.0;91.0;0.5
1;"[""fl""]";1;7.0;13000.0;;91.0;0.5
1;"[""fl""]";1;509.0;5400755.0;3252600.0;91.0;0.5
1;"[""fl""]";1;8.0;4000.0;;91.0;0.5
1;"[""fl""]";1;204.0;5549080.0;;91.0;0.5
1;"[""fl""]";1;9.0;28175.0;;91.0;0.5
1;"[""hw""]";1;10.0;;;91.0;0.5
1;"[""ew""]";1;5.0;71.0;128803.0;91.0;0.5
1;"[""fl"", ""ls""]";2;27.0;63075.0;;91.0;0.5
1;"[""ew""]";1;1.0;20.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;2271.0;650520.0;91.0;0.5
1;"[""ew""]";1;;10000.0;52042.0;91.0;0.5
1;"[""fl""]";1;74.0;40000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;4.0;37000.0;39031.0;91.0;0.5
1;"[""ew"", ""ls""]";2;2.0;1544.0;;91.0;0.5
1;"[""fl""]";1;120.0;3000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;;;91.0;0.5
6;"[""ls"", ""fl"", ""ls"", ""fl"", ""ew"", ""ls"", ""fl"", ""ls""]";8;663.0;;;91.0;0.5
5;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""fl""]";8;35.0;1125600.0;;91.0;0.5
1;"[""dr""]";1;;2500000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;35.0;300000.0;1301040.0;91.0;0.5
1;"[""dr""]";1;;;;91.0;0.5
1;"[""fl""]";1;;20143.0;;91.0;0.5
1;"[""fl""]";1;85.0;600000.0;227685.0;91.0;0.5
4;"[""eq"", ""hw"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls""]";7;111.0;23487.0;;91.0;0.5
1;"[""fl""]";1;24.0;300000.0;57246.0;91.0;0.5
3;"[""fl"", ""fl"", ""eq"", ""ls""]";4;166.0;1286200.0;;91.0;0.5
1;"[""eq""]";1;7.0;5136.0;;91.0;0.5
1;"[""eq""]";1;1.0;20016.0;;91.0;0.5
3;"[""eq"", ""hw"", ""ew"", ""fl""]";4;51.0;22440.0;;91.0;0.5
2;"[""fl"", ""fl""]";2;281.0;5543989.0;1772016.0;91.0;0.5
1;"[""ew"", ""fl""]";2;;240.0;;91.0;0.5
7;"[""ew"", ""ls"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl""]";10;;;;91.0;0.5
1;"[""fl""]";1;10.0;793.0;1013510.0;91.0;0.5
1;"[""ew""]";1;1.0;2773.0;;91.0;0.5
3;"[""fl"", ""ls"", ""ew"", ""fl""]";4;37.0;5938.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;8.0;3.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;5.0;50000.0;36039.0;91.0;0.5
1;"[""fl""]";1;;2935.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;17.0;143018.0;;91.0;0.5
9;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""fl"", ""ls"", ""fl"", ""fl"", ""fl"", ""ew""]";14;;4200525.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;33.0;69798.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;4.0;46695.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;151.0;35734.0;2212.0;91.0;0.5
1;"[""fl""]";1;;250000.0;;91.0;0.5
1;"[""fl""]";1;10.0;;;91.0;0.5
1;"[""fl""]";1;13.0;461584.0;;91.0;0.5
1;"[""eq""]";1;604.0;32938.0;1951560.0;91.0;0.5
1;"[""fl""]";1;2.0;600.0;422838.0;91.0;0.5
1;"[""fl"", ""ls""]";2;10.0;;709067.0;91.0;0.5
1;"[""fl""]";1;14.0;81473.0;;91.0;0.5
5;"[""fl"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""ew""]";7;99.0;;;91.0;0.5
4;"[""eq"", ""ls"", ""fl"", ""eq"", ""eq""]";5;;3944874.0;;91.0;0.5
1;"[""ew""]";1;14.0;200.0;;91.0;0.5
1;"[""fl""]";1;6.0;;;91.0;0.5
1;"[""fl""]";1;;2800.0;;91.0;0.5
2;"[""fl"", ""ls"", ""ls""]";3;175.0;499099.0;;91.0;0.5
1;"[""fl""]";1;;5000.0;;91.0;0.5
1;"[""fl""]";1;;40200.0;;91.0;0.5
1;"[""fl""]";1;1.0;2400.0;;91.0;0.5
1;"[""eq""]";1;;28.0;;91.0;0.5
1;"[""eq""]";1;40.0;105.0;;91.0;0.5
1;"[""fl""]";1;;8610.0;232731.0;91.0;0.5
2;"[""fl"", ""ls"", ""fl"", ""ls""]";4;;4000.0;;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;22.0;35041.0;;91.0;0.5
1;"[""ew""]";1;4.0;500.0;;91.0;0.5
1;"[""fl""]";1;25.0;91692.0;;91.0;0.5
2;"[""eq"", ""cw""]";2;;192949.0;;91.0;0.5
1;"[""fl""]";1;;20100.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;33.0;14000.0;2602.0;91.0;0.5
1;"[""fl""]";1;;2000.0;;91.0;0.5
1;"[""fl""]";1;;6000.0;;91.0;0.5
6;"[""fl"", ""fl"", ""eq"", ""ls"", ""fl"", ""ls"", ""cw""]";7;;;;91.0;0.5
1;"[""fl"", ""ls""]";2;9.0;6776.0;;91.0;0.5
1;"[""vo"", ""fl""]";2;3.0;2373.0;;91.0;0.5
2;"[""fl"", ""fl""]";2;;3668.0;;91.0;0.5
1;"[""eq""]";1;2.0;152.0;;91.0;0.5
1;"[""cw""]";1;12.0;2000.0;;91.0;0.5
1;"[""fl""]";1;;5500.0;;91.0;0.5
1;"[""cw""]";1;132.0;;;91.0;0.5
1;"[""fl""]";1;10.0;54.0;;91.0;0.5
1;"[""fl""]";1;20.0;50200.0;;91.0;0.5
1;"[""ew""]";1;6.0;;;91.0;0.5
16;"[""fl"", ""ls"", ""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ls"", ""fl"", ""ew"", ""ew"", ""ew"", ""ls"", ""fl"", ""ls"", ""fl""]";32;;10912713.0;;91.0;0.5
1;"[""ew""]";1;47.0;250000.0;488703.0;91.0;0.5
1;"[""ew"", ""fl""]";2;5.0;3550.0;13010.0;91.0;0.5
1;"[""cw""]";1;64.0;;;91.0;0.5
1;"[""cw""]";1;5.0;;;91.0;0.5
1;"[""ew"", ""ls""]";2;134.0;7766.0;201397.0;91.0;0.5
1;"[""dr""]";1;;1800000.0;;91.0;0.5
1;"[""cw""]";1;24.0;;;91.0;0.5
1;"[""cw""]";1;1.0;5100.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;;1350.0;;91.0;0.5
1;"[""cw""]";1;30.0;;;91.0;0.5
1;"[""fl""]";1;13.0;69085.0;;91.0;0.5
1;"[""cw""]";1;25.0;;;91.0;0.5
1;"[""cw""]";1;;130.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;29.0;71860.0;;91.0;0.5
1;"[""ls""]";1;75.0;23.0;;91.0;0.5
1;"[""fl""]";1;1.0;4535.0;;91.0;0.5
1;"[""cw""]";1;15.0;;;91.0;0.5
1;"[""ew""]";1;3.0;1.0;127466.0;91.0;0.5
1;"[""eq""]";1;;238.0;;91.0;0.5
2;"[""ew"", ""fl"", ""ew"", ""fl""]";4;30.0;105042.0;;91.0;0.5
1;"[""ew""]";1;2.0;100.0;223066.0;91.0;0.5
1;"[""cw""]";1;86.0;7539.0;;91.0;0.5
1;"[""fl""]";1;;650.0;;91.0;0.5
1;"[""ls""]";1;60.0;;;91.0;0.5
1;"[""ew"", ""fl""]";2;;300.0;;91.0;0.5
2;"[""cw"", ""cw""]";2;108.0;;;91.0;0.5
1;"[""cw""]";1;112.0;87500.0;;91.0;0.5
1;"[""cw""]";1;10.0;70000.0;;91.0;0.5
1;"[""cw""]";1;10.0;7374.0;;91.0;0.5
3;"[""eq"", ""fl"", ""ls"", ""eq""]";4;;817061.0;;91.0;0.5
1;"[""cw""]";1;1.0;4500.0;;91.0;0.5
1;"[""cw""]";1;10.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;;5556.0;969.0;91.0;0.5
1;"[""cw""]";1;5.0;;;91.0;0.5
2;"[""ls"", ""cw""]";2;48.0;;;91.0;0.5
1;"[""cw""]";1;4.0;;;91.0;0.5
1;"[""cw""]";1;;7500.0;;91.0;0.5
1;"[""cw""]";1;5.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;;4836.0;;91.0;0.5
1;"[""cw""]";1;3.0;;;91.0;0.5
2;"[""fl"", ""cw""]";2;18.0;;;91.0;0.5
1;"[""cw""]";1;3.0;;;91.0;0.5
1;"[""cw""]";1;1.0;;;91.0;0.5
1;"[""cw""]";1;16.0;;;91.0;0.5
1;"[""cw""]";1;1.0;;;91.0;0.5
1;"[""cw""]";1;4.0;10347.0;;91.0;0.5
2;"[""cw"", ""fl""]";2;6.0;;;91.0;0.5
2;"[""ew"", ""fl"", ""ls"", ""eq"", ""ls""]";5;1552.0;1470577.0;60890.0;91.0;0.5
1;"[""cw""]";1;;;;91.0;0.5
1;"[""ew"", ""fl""]";2;15.0;15000.0;1275.0;91.0;0.5
1;"[""fl""]";1;;9400.0;;91.0;0.5
1;"[""fl""]";1;;25000.0;;91.0;0.5
1;"[""fl""]";1;3.0;89000.0;;91.0;0.5
1;"[""ls""]";1;16.0;;;91.0;0.5
2;"[""fl"", ""fl""]";2;4.0;16000.0;749502.0;91.0;0.5
3;"[""eq"", ""ls"", ""ew""]";3;49.0;;;91.0;0.5
2;"[""ew"", ""fl"", ""ew"", ""fl"", ""ls""]";5;112.0;335299.0;;91.0;0.5
1;"[""fl"", ""cw""]";2;;1500.0;;91.0;0.5
1;"[""fl""]";1;;4300.0;3951.0;91.0;0.5
1;"[""fl""]";1;10.0;;;91.0;0.5
2;"[""ls"", ""ls""]";2;66.0;46.0;;91.0;0.5
1;"[""eq""]";1;;36641.0;107072.0;91.0;0.5
1;"[""ls""]";1;45.0;;;91.0;0.5
1;"[""fl""]";1;48.0;8000.0;79029.0;91.0;0.5
1;"[""fl"", ""ls""]";2;;78945.0;5099.0;91.0;0.5
3;"[""fl"", ""ew"", ""fl"", ""fl""]";4;;58700.0;;91.0;0.5
1;"[""fl""]";1;;1500.0;43339.0;91.0;0.5
1;"[""eq""]";1;1.0;24297.0;127466.0;91.0;0.5
4;"[""fl"", ""fl"", ""fl"", ""fl""]";4;;265783.0;;91.0;0.5
2;"[""fl"", ""ls"", ""fl""]";3;15.0;19545.0;113445.0;91.0;0.5
1;"[""dr""]";1;;12000000.0;1530.0;91.0;0.5
1;"[""ew""]";1;4.0;372.0;;91.0;0.5
1;"[""ew""]";1;18.0;2020.0;12747.0;91.0;0.5
1;"[""ls""]";1;135.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;9.0;11000.0;;91.0;0.5
1;"[""fl""]";1;5.0;11160.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;;230.0;;91.0;0.5
1;"[""eq""]";1;7.0;107.0;;91.0;0.5
1;"[""fl""]";1;19.0;;;91.0;0.5
1;"[""dr""]";1;;;2154180.0;91.0;0.5
1;"[""fl""]";1;73.0;280670.0;127466.0;91.0;0.5
1;"[""ew""]";1;12.0;127000.0;107072.0;91.0;0.5
1;"[""fl"", ""ls""]";2;4.0;65137.0;6373.0;91.0;0.5
1;"[""fl""]";1;17.0;56000.0;50987.0;91.0;0.5
1;"[""fl"", ""ls""]";2;;11000.0;;91.0;0.5
1;"[""fl""]";1;;11500.0;;91.0;0.5
1;"[""ew""]";1;;1950.0;;91.0;0.5
1;"[""fl""]";1;;210000.0;217967.0;91.0;0.5
1;"[""dr""]";1;;4000000.0;1861008.0;91.0;0.5
1;"[""fl""]";1;16.0;7600.0;;91.0;0.5
1;"[""fl""]";1;72.0;5.0;1275.0;91.0;0.5
1;"[""ew""]";1;3.0;2540.0;;91.0;0.5
1;"[""fl""]";1;;3070.0;;91.0;0.5
1;"[""fl""]";1;;11000.0;118544.0;91.0;0.5
2;"[""fl"", ""ls"", ""fl""]";3;185.0;13304000.0;3589875.0;91.0;0.5
1;"[""fl""]";1;5.0;1020.0;;91.0;0.5
1;"[""fl""]";1;20.0;;;91.0;0.5
1;"[""fl"", ""ls""]";2;5.0;100018.0;3824.0;91.0;0.5
1;"[""eq""]";1;2.0;2531.0;;91.0;0.5
1;"[""fl""]";1;9.0;29500.0;;91.0;0.5
1;"[""fl""]";1;74.0;27769.0;;91.0;0.5
2;"[""eq"", ""eq""]";2;;22499.0;;91.0;0.5
1;"[""fl""]";1;16.0;125000.0;481823.0;91.0;0.5
2;"[""fl"", ""fl""]";2;;18851.0;;91.0;0.5
1;"[""eq""]";1;;210.0;;91.0;0.5
1;"[""fl""]";1;2.0;3000.0;;91.0;0.5
1;"[""ls""]";1;12.0;;;91.0;0.5
1;"[""fl""]";1;1.0;77845.0;;91.0;0.5
1;"[""dr"", ""hw""]";2;;266485.0;;91.0;0.5
1;"[""cw""]";1;252.0;30113.0;;91.0;0.5
3;"[""eq"", ""eq"", ""dr"", ""hw""]";4;;;;91.0;0.5
1;"[""ew""]";1;;2.0;1784528.0;91.0;0.5
1;"[""fl""]";1;6.0;35000.0;21542.0;91.0;0.5
1;"[""fl""]";1;;;573598.0;91.0;0.5
8;"[""ew"", ""ew"", ""ew"", ""ew"", ""ew"", ""dr"", ""hw"", ""dr"", ""hw"", ""ew""]";10;;;;91.0;0.5
1;"[""eq"", ""ls""]";2;73.0;237.0;;91.0;0.5
1;"[""fl""]";1;18.0;21000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;35.0;4300.0;;91.0;0.5
1;"[""fl""]";1;1.0;;1000610.0;91.0;0.5
1;"[""ls""]";1;18.0;3432.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;139.0;5148475.0;;91.0;0.5
1;"[""ew""]";1;28.0;;5098652.0;91.0;0.5
1;"[""eq""]";1;;155052.0;86677.0;91.0;0.5
3;"[""fl"", ""ew"", ""hw""]";3;134.0;;;91.0;0.5
1;"[""ew""]";1;1.0;;;91.0;0.5
1;"[""fl""]";1;363.0;7000867.0;637331.0;91.0;0.5
8;"[""ew"", ""ew"", ""ew"", ""ew"", ""ew"", ""dr"", ""hw"", ""dr"", ""hw"", ""ew""]";10;;;;91.0;0.5
1;"[""fl""]";1;13.0;;;91.0;0.5
4;"[""fl"", ""fl"", ""dr"", ""fl""]";4;;;;91.0;0.5
4;"[""ew"", ""fl"", ""ls"", ""eq"", ""fl"", ""ls""]";6;;17794234.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;30.0;48135.0;1784528.0;91.0;0.5
1;"[""ew""]";1;1.0;310.0;7521.0;91.0;0.5
1;"[""fl""]";1;91.0;530952.0;234685.0;91.0;0.5
1;"[""fl""]";1;20.0;594831.0;12747.0;91.0;0.5
1;"[""fl""]";1;2.0;85000.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;88.0;93089.0;14531.0;91.0;0.5
1;"[""fl""]";1;151.0;1000000.0;10197303.0;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;10.0;3.0;;91.0;0.5
3;"[""ew"", ""fl"", ""ls"", ""fl""]";4;;18040000.0;2702285.0;91.0;0.5
1;"[""fl"", ""ls""]";2;6.0;9523.0;;91.0;0.5
3;"[""ls"", ""fl"", ""ls"", ""fl"", ""ls""]";5;36.0;4610.0;;91.0;0.5
1;"[""fl""]";1;35.0;135135.0;;91.0;0.5
1;"[""ew"", ""ls""]";2;6.0;;34416.0;91.0;0.5
3;"[""eq"", ""ew"", ""ew""]";3;21.0;;1497729.0;91.0;0.5
1;"[""eq""]";1;306.0;61546.0;637331.0;91.0;0.5
1;"[""ew""]";1;;;1338396.0;91.0;0.5
4;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl""]";5;;;;91.0;0.5
1;"[""fl""]";1;;235545.0;;91.0;0.5
1;"[""fl""]";1;19.0;57000.0;12747.0;91.0;0.5
1;"[""ew""]";1;4.0;;3824.0;91.0;0.5
4;"[""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew""]";6;;17706000.0;2435881.0;91.0;0.5
1;"[""ew"", ""ls""]";2;17.0;60479.0;8668.0;91.0;0.5
1;"[""fl""]";1;;15000.0;;91.0;0.5
5;"[""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""ew"", ""fl""]";7;;5419418.0;;91.0;0.5
1;"[""fl""]";1;37.0;37500.0;;91.0;0.5
1;"[""fl"", ""ls""]";2;26.0;9460.0;20395.0;91.0;0.5
1;"[""ew""]";1;8.0;;10580.0;91.0;0.5
1;"[""ew""]";1;;;;91.0;0.5
2;"[""dr"", ""fl""]";2;;43980.0;;91.0;0.5
1;"[""ew""]";1;20.0;;573598.0;91.0;0.5
5;"[""ew"", ""fl"", ""ls"", ""eq"", ""ew"", ""fl"", ""fl""]";7;;21542610.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;59.0;44461.0;;91.0;0.5
2;"[""fl"", ""ew"", ""fl""]";3;3.0;60300.0;2771117.0;91.0;0.5
1;"[""ew"", ""fl"", ""ls""]";3;2.0;;;91.0;0.5
1;"[""eq""]";1;1.0;28879.0;4135.0;91.0;0.5
1;"[""fl"", ""ls""]";2;5.0;200000.0;34416.0;91.0;0.5
1;"[""dr""]";1;;125000.0;;91.0;0.5
1;"[""fl""]";1;4.0;55000.0;;91.0;0.5
4;"[""fl"", ""fl"", ""fl"", ""eq""]";4;;47930.0;;91.0;0.5
1;"[""eq""]";1;2.0;762.0;57360.0;91.0;0.5
1;"[""fl""]";1;21.0;;637331.0;91.0;0.5
2;"[""fl"", ""fl""]";2;47.0;157000.0;;91.0;0.5
1;"[""ew""]";1;5.0;;267679.0;91.0;0.5
1;"[""fl""]";1;;1150.0;;91.0;0.5
5;"[""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""ew""]";6;;5415045.0;;91.0;0.5
1;"[""vo""]";1;;10000.0;;91.0;0.5
1;"[""ew""]";1;;3120.0;444857.0;91.0;0.5
1;"[""fl""]";1;;18800.0;;91.0;0.5
2;"[""fl"", ""ls"", ""fl"", ""ls""]";4;75.0;1400.0;165706.0;91.0;0.5
1;"[""fl""]";1;14.0;71500.0;;91.0;0.5
2;"[""fl"", ""ls"", ""fl"", ""ls""]";4;141.0;4200000.0;;91.0;0.5
1;"[""fl""]";1;;250000.0;;91.0;0.5
1;"[""ew"", ""fl""]";2;4.0;7921.0;;91.0;0.5
1;"[""ls""]";1;11.0;;;91.0;0.5
1;"[""fl""]";1;10.0;635.0;503492.0;91.0;0.5
3;"[""ew"", ""ew"", ""ew""]";3;;;184062.0;91.0;0.5
5;"[""fl"", ""fl"", ""ew"", ""fl"", ""fl"", ""ew""]";6;;5414133.0;;91.0;0.5
1;"[""fl""]";1;12.0;17518.0;;91.0;0.5
1;"[""fl""]";1;7.0;1120.0;;91.0;0.5
1;"[""ew""]";1;108.0;129558.0;;91.0;0.5
1;"[""fl""]";1;7.0;1000.0;;91.0;0.5
1;"[""ls""]";1;22.0;;;91.0;0.5
2;"[""ew"", ""ew"", ""fl""]";3;12.0;208101.0;;91.0;0.5
2;"[""ew"", ""ew"", ""ls"", ""fl""]";4;88.0;209857.0;;91.0;0.5
1;"[""ew""]";1;1.0;;;91.0;0.5
1;"[""ew""]";1;1.0;215850.0;21085.0;91.0;0.5
1;"[""fl""]";1;13.0;125000.0;254933.0;91.0;0.5
2;"[""ew"", ""ew""]";2;8.0;42515.0;;91.0;0.5
1;"[""ew"", ""ls"", ""fl""]";3;36.0;108040.0;1707.0;91.0;0.5
2;"[""fl"", ""ew"", ""fl""]";3;45.0;296030.0;466527.0;91.0;0.5
1;"[""ew""]";1;1.0;126000.0;251109.0;91.0;0.5
1;"[""ew""]";1;;69000.0;72656.0;91.0;0.5
1;"[""ew"", ""fl""]";2;1.0;7510.0;2549.0;91.0;0.5
1;"[""dr""]";1;;5800.0;;91.0;0.5
1;"[""fl""]";1;;12000.0;337786.0;91.0;0.5
1;"[""eq""]";1;44.0;1321742.0;267679.0;91.0;0.5
1;"[""fl""]";1;17.0;7865.0;;91.0;0.5
1;"[""eq"", ""ls""]";2;38.0;1486.0;1491.0;91.0;0.5
1;"[""fl""]";1;4.0;1200.0;19120.0;91.0;0.5
1;"[""fl"", ""ls""]";2;5.0;2025.0;;91.0;0.5
1;"[""fl""]";1;6.0;10000.0;;91.0;0.5
2;"[""fl"", ""fl""]";2;31.0;32200.0;;91.0;0.5
2;"[""fl"", ""fl""]";2;7.0;3200.0;2180949.0;91.0;0.5
1;"[""fl"", ""ls""]";2;5.0;5118.0;2549.0;91.0;0.5
1;"[""cw""]";1;3.0;;;91.0;0.5
