;Records;No records;Hazards;No hazards
2017-0106-NAM;"[""2017-0106-NAM""]";1;"[""fl""]";1
2017-0091-ZWE;"[""2016-0523-ZWE"", ""2017-0091-ZWE""]";2;"[""ew"", ""fl"", ""ew"", ""ls"", ""fl""]";5
2017-0225-COL;"[""2017-0225-COL""]";1;"[""fl""]";1
2017-0039-USA;"[""2017-0039-USA""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0227-HND;"[""2017-0227-HND""]";1;"[""fl""]";1
2017-0031-ARG;"[""2017-0031-ARG""]";1;"[""ls""]";1
2017-0036-PER;"[""2017-0036-PER""]";1;"[""fl"", ""ls""]";2
2017-0032-MAR;"[""2017-0032-MAR""]";1;"[""cw""]";1
2017-0028-PHL;"[""2017-0028-PHL""]";1;"[""fl"", ""ls""]";2
2017-0045-PAK;"[""2017-0045-PAK""]";1;"[""fl""]";1
2017-0015-ITA;"[""2017-0015-ITA""]";1;"[""eq"", ""ls""]";2
2017-0022-USA;"[""2017-0022-USA""]";1;"[""ew""]";1
2017-0049-PYF;"[""2017-0049-PYF""]";1;"[""fl""]";1
2017-0044-CHN;"[""2017-0044-CHN""]";1;"[""ls""]";1
2017-0224-MYS;"[""2016-0489-MYS"", ""2016-0516-MYS"", ""2017-0224-MYS""]";3;"[""fl"", ""fl"", ""fl""]";3
2017-0038-AFG;"[""2017-0038-AFG""]";1;"[""ew"", ""cw"", ""ls""]";3
2017-0046-IND;"[""2017-0046-IND""]";1;"[""ls""]";1
2017-0034-TJK;"[""2017-0034-TJK""]";1;"[""ls""]";1
2017-0226-PHL;"[""2017-0226-PHL""]";1;"[""fl""]";1
2017-0052-PER;"[""2017-0052-PER""]";1;"[""fl""]";1
2017-0062-USA;"[""2017-0062-USA""]";1;"[""ew"", ""ls"", ""fl""]";3
2017-0068-IDN;"[""2017-0068-IDN""]";1;"[""ls"", ""ls""]";2
2017-0050-PHL;"[""2017-0050-PHL""]";1;"[""eq""]";1
2017-0051-MOZ;"[""2017-0051-MOZ""]";1;"[""ew"", ""fl""]";2
2017-0079-BWA;"[""2017-0079-BWA""]";1;"[""fl""]";1
2017-0059-IDN;"[""2017-0068-IDN"", ""2017-0059-IDN""]";2;"[""ls"", ""ls"", ""fl""]";3
2017-0058-USA;"[""2017-0062-USA"", ""2017-0058-USA""]";2;"[""ew"", ""ls"", ""fl"", ""fl""]";4
2017-0223-COL;"[""2017-0223-COL""]";1;"[""fl""]";1
2017-0055-CHL;"[""2017-0055-CHL""]";1;"[""fl"", ""ls""]";2
2017-0054-MAR;"[""2017-0054-MAR""]";1;"[""cw""]";1
2017-0110-CHN;"[""2017-0110-CHN""]";1;"[""ew""]";1
2017-9550-USA;"[""2017-9550-USA""]";1;"[""dr""]";1
2017-0111-IDN;"[""2017-0111-IDN""]";1;"[""fl"", ""ls""]";2
2017-0562-AUS;"[""2017-0562-AUS""]";1;"[""ew""]";1
2017-0086-FRA;"[""2017-0086-FRA""]";1;"[""ew""]";1
2017-0075-MDG;"[""2017-0075-MDG""]";1;"[""ew"", ""fl""]";2
2017-0108-USA;"[""2017-0108-USA""]";1;"[""ew""]";1
2017-0084-PER;"[""2017-0084-PER""]";1;"[""fl"", ""ls""]";2
2017-0080-BDI;"[""2017-0080-BDI""]";1;"[""ls"", ""fl""]";2
2017-0215-COL;"[""2017-0223-COL"", ""2017-0215-COL""]";2;"[""fl"", ""fl"", ""ls"", ""ew""]";4
2017-0083-GHA;"[""2017-0083-GHA""]";1;"[""ew""]";1
2017-0109-AGO;"[""2017-0109-AGO""]";1;"[""fl""]";1
2017-0570-IND;"[""2017-0570-IND""]";1;"[""ew""]";1
2017-0113-CHN;"[""2017-0113-CHN""]";1;"[""eq""]";1
2017-0105-AUS;"[""2017-0105-AUS""]";1;"[""ew"", ""fl""]";2
2017-0104-ARG;"[""2017-0104-ARG""]";1;"[""fl""]";1
2017-0138-BGD;"[""2017-0138-BGD""]";1;"[""fl""]";1
2017-0090-COL;"[""2017-0223-COL"", ""2017-0215-COL"", ""2017-0090-COL""]";3;"[""fl"", ""fl"", ""ls"", ""ew"", ""ls""]";5
2017-0102-IDN;"[""2017-0102-IDN""]";1;"[""ls""]";1
2017-9206-CHN;"[""2017-9206-CHN""]";1;"[""dr""]";1
2017-0306-GHA;"[""2017-0306-GHA""]";1;"[""fl""]";1
2017-0087-RWA;"[""2017-0087-RWA""]";1;"[""ew""]";1
2017-0221-ARG;"[""2017-0104-ARG"", ""2017-0221-ARG""]";2;"[""fl"", ""fl""]";2
2017-0222-NZL;"[""2017-0222-NZL""]";1;"[""fl"", ""ls""]";2
2017-0140-PHL;"[""2017-0140-PHL""]";1;"[""eq"", ""ls""]";2
2017-0144-IND;"[""2017-0144-IND""]";1;"[""hw""]";1
2017-0220-KAZ;"[""2017-0220-KAZ""]";1;"[""fl""]";1
2017-0096-IRN;"[""2017-0096-IRN""]";1;"[""fl"", ""ls""]";2
2017-0142-PHL;"[""2017-0142-PHL""]";1;"[""ew""]";1
2017-0143-CHN;"[""2017-0143-CHN""]";1;"[""ew""]";1
2017-0119-COL;"[""2017-0119-COL""]";1;"[""ls""]";1
2017-0123-MWI;"[""2017-0123-MWI""]";1;"[""fl""]";1
2017-0137-HTI;"[""2017-0137-HTI""]";1;"[""ew""]";1
2017-0137-DOM;"[""2017-0137-DOM""]";1;"[""ew""]";1
2017-0137-JAM;"[""2017-0137-JAM""]";1;"[""ew""]";1
2017-0145-PAK;"[""2017-0145-PAK""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0568-CHN;"[""2017-0143-CHN"", ""2017-0568-CHN""]";2;"[""ew"", ""fl""]";2
2017-0146-KGZ;"[""2017-0146-KGZ""]";1;"[""ls""]";1
2017-0147-IDN;"[""2017-0102-IDN"", ""2017-0147-IDN""]";2;"[""ls"", ""fl""]";2
2017-0139-BGD;"[""2017-0139-BGD""]";1;"[""ew""]";1
2017-9211-ZAF;"[""2017-9211-ZAF""]";1;"[""dr""]";1
2017-0451-KGZ;"[""2017-0451-KGZ""]";1;"[""eq""]";1
2017-0126-CAN;"[""2017-0126-CAN""]";1;"[""fl""]";1
2017-0231-VUT;"[""2017-0231-VUT""]";1;"[""ew""]";1
2017-0205-TZA;"[""2017-0205-TZA""]";1;"[""fl""]";1
2017-0205-KEN;"[""2017-0205-KEN""]";1;"[""fl""]";1
2017-0232-RUS;"[""2017-0232-RUS""]";1;"[""fl""]";1
2017-0124-CHN;"[""2017-0124-CHN""]";1;"[""eq""]";1
2017-0218-CHL;"[""2017-0218-CHL""]";1;"[""fl""]";1
2017-0206-IDN;"[""2017-0102-IDN"", ""2017-0147-IDN"", ""2017-0206-IDN""]";3;"[""ls"", ""fl"", ""fl"", ""ls""]";4
2017-0204-IRN;"[""2017-0204-IRN""]";1;"[""eq""]";1
2017-0217-ZAF;"[""2017-0217-ZAF""]";1;"[""fl""]";1
2017-0209-HTI;"[""2017-0209-HTI""]";1;"[""fl""]";1
2017-0214-CHN;"[""2017-0214-CHN""]";1;"[""ew""]";1
2017-0216-GUY;"[""2017-0216-GUY""]";1;"[""fl""]";1
2017-0153-LKA;"[""2017-0153-LKA""]";1;"[""fl"", ""ls""]";2
2017-0202-BRA;"[""2017-0202-BRA""]";1;"[""fl"", ""ls""]";2
2017-0569-IND;"[""2017-0569-IND""]";1;"[""ew""]";1
2017-0195-URY;"[""2017-0195-URY""]";1;"[""fl""]";1
2017-0195-ARG;"[""2017-0195-ARG""]";1;"[""fl""]";1
2017-0152-IND;"[""2017-0152-IND""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0152-BGD;"[""2017-0152-BGD""]";1;"[""ew""]";1
2017-0169-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN""]";2;"[""ew"", ""fl"", ""ls""]";3
2017-0169-TWN;"[""2017-0169-TWN""]";1;"[""fl"", ""ls""]";2
2017-0257-IND;"[""2017-0294-IND"", ""2017-0257-IND""]";2;"[""fl"", ""fl""]";2
2017-0294-IND;"[""2017-0257-IND"", ""2017-0294-IND""]";2;"[""fl"", ""fl""]";2
2017-0177-IDN;"[""2017-0102-IDN"", ""2017-0147-IDN"", ""2017-0206-IDN"", ""2017-0177-IDN""]";4;"[""ls"", ""fl"", ""fl"", ""ls"", ""fl""]";5
2017-0152-MMR;"[""2017-0152-MMR""]";1;"[""ew""]";1
2017-0168-MEX;"[""2017-0168-MEX""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0180-IND;"[""2017-0152-IND"", ""2017-0180-IND""]";2;"[""ew"", ""fl"", ""ls"", ""fl""]";4
2017-0254-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN""]";3;"[""ew"", ""fl"", ""ls"", ""fl""]";4
2017-0196-HND;"[""2017-0196-HND""]";1;"[""fl"", ""ls""]";2
2017-0196-GTM;"[""2017-0196-GTM""]";1;"[""fl""]";1
2017-0181-PAK;"[""2017-0181-PAK""]";1;"[""ew""]";1
2017-0184-CIV;"[""2017-0184-CIV""]";1;"[""fl"", ""ew"", ""ls""]";3
2017-0174-BGD;"[""2017-0152-BGD"", ""2017-0174-BGD""]";2;"[""ew"", ""ls"", ""ls""]";3
2017-0182-GRC;"[""2017-0182-GRC""]";1;"[""eq"", ""ls""]";2
2017-0186-NER;"[""2017-0186-NER""]";1;"[""fl""]";1
2017-0320-FRA;"[""2017-0320-FRA""]";1;"[""fl""]";1
2017-0185-CHL;"[""2017-0185-CHL""]";1;"[""fl"", ""ls""]";2
2017-0190-GTM;"[""2017-0190-GTM""]";1;"[""ls""]";1
2017-0230-HUN;"[""2017-0230-HUN""]";1;"[""ew"", ""fl""]";2
2017-0245-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN""]";4;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls""]";6
2017-0565-DEU;"[""2017-0565-DEU""]";1;"[""ew""]";1
2017-0201-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN""]";5;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls""]";7
2017-0289-IND;"[""2017-0289-IND""]";1;"[""fl""]";1
2017-0243-PAK;"[""2017-0243-PAK""]";1;"[""fl"", ""ls""]";2
2017-0251-TJK;"[""2017-0251-TJK""]";1;"[""fl"", ""ew"", ""ls""]";3
2017-0259-VNM;"[""2017-0259-VNM""]";1;"[""fl"", ""ls""]";2
2017-0256-NPL;"[""2017-0321-NPL"", ""2017-0256-NPL""]";2;"[""fl"", ""ls"", ""ls"", ""fl""]";4
2017-0573-SDN;"[""2017-0573-SDN""]";1;"[""fl""]";1
2017-0321-NPL;"[""2017-0256-NPL"", ""2017-0321-NPL""]";2;"[""ls"", ""fl"", ""fl"", ""ls""]";4
2017-9296-ITA;"[""2017-9296-ITA""]";1;"[""dr""]";1
2017-0290-IND;"[""2017-0152-IND"", ""2017-0180-IND"", ""2017-0290-IND""]";3;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl""]";5
2017-0368-BFA;"[""2017-0368-BFA""]";1;"[""fl""]";1
2017-0311-MMR;"[""2017-0311-MMR""]";1;"[""fl"", ""ls""]";2
2017-0304-GIN;"[""2017-0304-GIN""]";1;"[""fl""]";1
2017-0316-THA;"[""2017-0316-THA""]";1;"[""fl"", ""ls""]";2
2017-0246-JPN;"[""2017-0246-JPN""]";1;"[""fl"", ""ls""]";2
2017-0247-PHL;"[""2017-0247-PHL""]";1;"[""eq""]";1
2017-0270-VNM;"[""2017-0270-VNM""]";1;"[""fl"", ""ls""]";2
2017-0272-NGA;"[""2017-0272-NGA""]";1;"[""fl""]";1
2017-0264-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN""]";6;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls""]";9
2017-0265-IND;"[""2017-0265-IND""]";1;"[""ew""]";1
2017-0266-IND;"[""2017-0266-IND""]";1;"[""ls""]";1
2017-0282-USA;"[""2017-0282-USA""]";1;"[""fl""]";1
2017-0281-CHN;"[""2017-0281-CHN""]";1;"[""ew""]";1
2017-0287-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0287-CHN""]";7;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""fl""]";10
2017-0288-AFG;"[""2017-0288-AFG""]";1;"[""fl""]";1
2017-0281-VNM;"[""2017-0281-VNM""]";1;"[""ew""]";1
2017-0281-LAO;"[""2017-0281-LAO""]";1;"[""ew""]";1
2017-0281-THA;"[""2017-0316-THA"", ""2017-0281-THA""]";2;"[""fl"", ""ls"", ""ew""]";3
2017-0280-TUR;"[""2017-0280-TUR""]";1;"[""eq"", ""ts""]";2
2017-0280-GRC;"[""2017-0280-GRC""]";1;"[""eq"", ""ts""]";2
2017-0310-DEU;"[""2017-0310-DEU""]";1;"[""fl""]";1
2017-0326-PHL;"[""2017-0326-PHL""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0326-TWN;"[""2017-0326-TWN""]";1;"[""ew"", ""fl""]";2
2017-0581-GMB;"[""2017-0581-GMB""]";1;"[""fl""]";1
2017-0337-VNM;"[""2017-0337-VNM""]";1;"[""fl"", ""ls""]";2
2017-0326-CHN;"[""2017-0326-CHN""]";1;"[""ew""]";1
2017-0367-CMR;"[""2017-0367-CMR""]";1;"[""fl""]";1
2017-0327-JPN;"[""2017-0246-JPN"", ""2017-0327-JPN""]";2;"[""fl"", ""ls"", ""ew""]";3
2017-0328-AUT;"[""2017-0328-AUT""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0334-MEX;"[""2017-0334-MEX""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0332-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0332-CHN""]";7;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""ls""]";10
2017-0372-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0287-CHN"", ""2017-0372-CHN""]";8;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""fl"", ""fl""]";11
2017-0331-CHN;"[""2017-0331-CHN""]";1;"[""eq"", ""ls""]";2
2017-0342-NPL;"[""2017-0342-NPL""]";1;"[""fl"", ""ls""]";2
2017-0341-SVK;"[""2017-0341-SVK""]";1;"[""ew""]";1
2017-0472-IRN;"[""2017-0472-IRN""]";1;"[""fl""]";1
2017-0341-CZE;"[""2017-0341-CZE""]";1;"[""ew""]";1
2017-0341-POL;"[""2017-0341-POL""]";1;"[""ew""]";1
2017-0342-BGD;"[""2017-0342-BGD""]";1;"[""fl""]";1
2017-0342-IND;"[""2017-0342-IND""]";1;"[""fl""]";1
2017-0476-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0287-CHN"", ""2017-0476-CHN""]";8;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""fl"", ""fl""]";11
2017-0483-IND;"[""2017-0483-IND""]";1;"[""ls""]";1
2017-0343-SLE;"[""2017-0343-SLE""]";1;"[""ls"", ""ls""]";2
2017-0378-NGA;"[""2017-0378-NGA""]";1;"[""fl""]";1
2017-0517-IND;"[""2017-0342-IND"", ""2017-0517-IND""]";2;"[""fl"", ""fl""]";2
2017-0340-COD;"[""2017-0340-COD""]";1;"[""ls""]";1
2017-0360-AUT;"[""2017-0360-AUT""]";1;"[""ew""]";1
2017-0350-CHE;"[""2017-0350-CHE""]";1;"[""ls""]";1
2017-0349-ITA;"[""2017-0349-ITA""]";1;"[""eq""]";1
2017-0384-CAF;"[""2017-0384-CAF""]";1;"[""fl""]";1
2017-0352-HKG;"[""2017-0352-HKG""]";1;"[""ew"", ""fl""]";2
2017-0352-VNM;"[""2017-0352-VNM""]";1;"[""ew""]";1
2017-0352-MAC;"[""2017-0352-MAC""]";1;"[""ew"", ""fl""]";2
2017-0352-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0287-CHN"", ""2017-0326-CHN"", ""2017-0476-CHN"", ""2017-0352-CHN""]";10;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""ew"", ""fl""]";14
2017-0485-PHL;"[""2017-0485-PHL""]";1;"[""ew""]";1
2017-0370-NER;"[""2017-0370-NER""]";1;"[""fl""]";1
2017-0485-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0287-CHN"", ""2017-0326-CHN"", ""2017-0476-CHN"", ""2017-0352-CHN"", ""2017-0485-CHN""]";11;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""ew"", ""fl"", ""ew""]";15
2017-0485-MAC;"[""2017-0485-MAC""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0485-HKG;"[""2017-0485-HKG""]";1;"[""ew""]";1
2017-0471-CAN;"[""2017-0471-CAN""]";1;"[""fl""]";1
2017-0363-CHN;"[""2017-0214-CHN"", ""2017-0169-CHN"", ""2017-0254-CHN"", ""2017-0245-CHN"", ""2017-0201-CHN"", ""2017-0264-CHN"", ""2017-0287-CHN"", ""2017-0326-CHN"", ""2017-0476-CHN"", ""2017-0352-CHN"", ""2017-0363-CHN""]";11;"[""ew"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""ls"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls""]";15
2017-0365-YEM;"[""2017-0365-YEM""]";1;"[""fl""]";1
2017-0364-IND;"[""2017-0364-IND""]";1;"[""fl""]";1
2017-0376-MEX;"[""2017-0376-MEX""]";1;"[""ew"", ""fl""]";2
2017-0450-GTM;"[""2017-0450-GTM""]";1;"[""fl""]";1
2017-0380-MRT;"[""2017-0380-MRT""]";1;"[""ew"", ""fl""]";2
2017-0410-CRI;"[""2017-0410-CRI""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0381-PRI;"[""2017-0381-PRI""]";1;"[""ew"", ""fl""]";2
2017-0381-DOM;"[""2017-0381-DOM""]";1;"[""ew"", ""fl""]";2
2017-0381-KNA;"[""2017-0381-KNA""]";1;"[""ew""]";1
2017-0381-ATG;"[""2017-0381-ATG""]";1;"[""ew""]";1
2017-0381-AIA;"[""2017-0381-AIA""]";1;"[""ew""]";1
2017-0392-MEX;"[""2017-0392-MEX""]";1;"[""ew"", ""ls"", ""fl""]";3
2017-0381-VIR;"[""2017-0381-VIR""]";1;"[""ew"", ""fl""]";2
2017-0381-HTI;"[""2017-0381-HTI""]";1;"[""ew"", ""fl""]";2
2017-0381-BHS;"[""2017-0381-BHS""]";1;"[""ew""]";1
2017-0381-TCA;"[""2017-0381-TCA""]";1;"[""ew"", ""fl""]";2
2017-0381-VGB;"[""2017-0381-VGB""]";1;"[""ew""]";1
2017-0381-SXM;"[""2017-0381-SXM""]";1;"[""ew""]";1
2017-0381-MAF;"[""2017-0381-MAF""]";1;"[""ew""]";1
2017-0382-GTM;"[""2017-0382-GTM""]";1;"[""eq""]";1
2017-0381-BLM;"[""2017-0381-BLM""]";1;"[""ew"", ""fl""]";2
2017-0381-BRB;"[""2017-0381-BRB""]";1;"[""ew""]";1
2017-0381-CUB;"[""2017-0381-CUB""]";1;"[""ew"", ""fl""]";2
2017-0382-MEX;"[""2017-0382-MEX""]";1;"[""eq"", ""ts"", ""ls""]";3
2017-0408-ITA;"[""2017-0408-ITA""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0381-USA;"[""2017-0381-USA""]";1;"[""ew"", ""fl""]";2
2017-0406-PHL;"[""2017-0406-PHL""]";1;"[""ew"", ""ls"", ""fl""]";3
2017-0408-HRV;"[""2017-0408-HRV""]";1;"[""ew"", ""fl""]";2
2017-0406-VNM;"[""2017-0406-VNM""]";1;"[""ew""]";1
2017-0407-ROU;"[""2017-0407-ROU""]";1;"[""ew""]";1
2017-0406-THA;"[""2017-0406-THA""]";1;"[""ew"", ""fl""]";2
2017-0415-RWA;"[""2017-0415-RWA""]";1;"[""ew"", ""fl""]";2
2017-0468-JPN;"[""2017-0468-JPN""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0383-DMA;"[""2017-0383-DMA""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0416-GTM;"[""2017-0416-GTM""]";1;"[""fl""]";1
2017-0383-MTQ;"[""2017-0383-MTQ""]";1;"[""ew"", ""ls""]";2
2017-0391-COD;"[""2017-0391-COD""]";1;"[""fl""]";1
2017-0395-UGA;"[""2017-0395-UGA""]";1;"[""fl""]";1
2017-0383-VGB;"[""2017-0383-VGB""]";1;"[""ew""]";1
2017-0383-GLP;"[""2017-0383-GLP""]";1;"[""ew"", ""fl""]";2
2017-0383-DOM;"[""2017-0381-DOM"", ""2017-0383-DOM""]";2;"[""ew"", ""fl"", ""ew"", ""fl"", ""ls""]";5
2017-0383-VIR;"[""2017-0383-VIR""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0497-PHL;"[""2017-0497-PHL""]";1;"[""fl""]";1
2017-0393-IDN;"[""2017-0393-IDN""]";1;"[""vo""]";1
2017-0394-VUT;"[""2017-0394-VUT""]";1;"[""vo""]";1
2017-0398-CHN;"[""2017-0398-CHN""]";1;"[""fl""]";1
2017-0383-USA;"[""2017-0383-USA""]";1;"[""ew""]";1
2017-0498-MEX;"[""2017-0498-MEX""]";1;"[""fl""]";1
2017-0463-CHN;"[""2017-0463-CHN""]";1;"[""fl"", ""ew""]";2
2017-0410-COL;"[""2017-0410-COL""]";1;"[""ew"", ""fl""]";2
2017-0410-SLV;"[""2017-0410-SLV""]";1;"[""ew"", ""ls""]";2
2017-0410-NIC;"[""2017-0410-NIC""]";1;"[""ew""]";1
2017-0410-GTM;"[""2017-0382-GTM"", ""2017-0410-GTM""]";2;"[""eq"", ""ew"", ""fl"", ""ls""]";4
2017-0410-HND;"[""2017-0410-HND""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0410-PAN;"[""2017-0410-PAN""]";1;"[""ew"", ""ls""]";2
2017-0410-USA;"[""2017-0383-USA"", ""2017-0410-USA""]";2;"[""ew"", ""ew""]";2
2017-0428-VNM;"[""2017-0428-VNM""]";1;"[""fl"", ""ls""]";2
2017-0462-ZAF;"[""2017-0462-ZAF""]";1;"[""ew"", ""fl""]";2
2017-0432-PHL;"[""2017-0432-PHL""]";1;"[""ew"", ""fl"", ""ew""]";3
2017-0432-JPN;"[""2017-0432-JPN""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0466-MNG;"[""2017-0466-MNG""]";1;"[""ls""]";1
2017-0449-GTM;"[""2017-0382-GTM"", ""2017-0410-GTM"", ""2017-0449-GTM""]";3;"[""eq"", ""ew"", ""fl"", ""ls"", ""fl""]";5
2017-0449-NIC;"[""2017-0410-NIC"", ""2017-0449-NIC""]";2;"[""ew"", ""fl""]";2
2017-0495-IND;"[""2017-0495-IND""]";1;"[""fl""]";1
2017-0422-PHL;"[""2017-0422-PHL""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0477-MYS;"[""2017-0477-MYS""]";1;"[""fl""]";1
2017-0494-IDN;"[""2017-0494-IDN""]";1;"[""fl"", ""ls""]";2
2017-0493-LKA;"[""2017-0493-LKA""]";1;"[""fl""]";1
2017-0422-VNM;"[""2017-0422-VNM""]";1;"[""ew"", ""fl""]";2
2017-0478-COL;"[""2017-0478-COL""]";1;"[""fl"", ""ls""]";2
2017-0444-GRC;"[""2017-0444-GRC""]";1;"[""fl"", ""ls""]";2
2017-0446-IRQ;"[""2017-0446-IRQ""]";1;"[""eq""]";1
2017-0446-IRN;"[""2017-0446-IRN""]";1;"[""eq""]";1
2017-0452-HTI;"[""2017-0452-HTI""]";1;"[""fl"", ""ls""]";2
2017-0443-KOR;"[""2017-0443-KOR""]";1;"[""eq""]";1
2017-0513-CHN;"[""2017-0513-CHN""]";1;"[""eq""]";1
2017-0492-VNM;"[""2017-0492-VNM""]";1;"[""fl""]";1
2017-0576-IDN;"[""2017-0576-IDN""]";1;"[""fl""]";1
2017-0491-SAU;"[""2017-0491-SAU""]";1;"[""fl""]";1
2017-0490-GBR;"[""2017-0490-GBR""]";1;"[""fl""]";1
2017-0490-IRL;"[""2017-0490-IRL""]";1;"[""fl""]";1
2017-0516-THA;"[""2017-0516-THA""]";1;"[""fl""]";1
2017-0516-MYS;"[""2017-0516-MYS""]";1;"[""fl""]";1
2017-0515-IDN;"[""2017-0515-IDN""]";1;"[""ew"", ""ls"", ""fl""]";3
2017-0508-LKA;"[""2017-0508-LKA""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0504-ALB;"[""2017-0504-ALB""]";1;"[""fl"", ""ls""]";2
2017-0508-IND;"[""2017-0508-IND""]";1;"[""ew"", ""fl""]";2
2017-0544-ITA;"[""2017-0544-ITA""]";1;"[""fl""]";1
2017-0530-IDN;"[""2017-0530-IDN""]";1;"[""eq""]";1
2017-0525-PHL;"[""2017-0525-PHL""]";1;"[""ew"", ""fl"", ""ls""]";3
2017-0548-ARE;"[""2017-0548-ARE""]";1;"[""fl""]";1
2017-0529-CHL;"[""2017-0529-CHL""]";1;"[""ls"", ""fl""]";2
2017-0521-IRN;"[""2017-0521-IRN""]";1;"[""eq""]";1
2017-0524-PHL;"[""2017-0524-PHL""]";1;"[""ew"", ""fl"", ""ls""]";3
2018-0004-PHL;"[""2018-0004-PHL""]";1;"[""ew""]";1
2018-0018-BGD;"[""2018-0018-BGD""]";1;"[""cw""]";1
2018-0049-NPL;"[""2018-0049-NPL""]";1;"[""cw""]";1
2018-9075-ARG;"[""2018-9075-ARG""]";1;"[""dr""]";1
2018-9476-USA;"[""2018-9476-USA""]";1;"[""dr""]";1
2018-0068-MYS;"[""2018-0068-MYS""]";1;"[""fl""]";1
2018-9258-AUS;"[""2018-9258-AUS""]";1;"[""dr""]";1
2018-9103-URY;"[""2018-9103-URY""]";1;"[""dr""]";1
2018-0002-IRL;"[""2018-0002-IRL""]";1;"[""ew"", ""fl""]";2
2018-0050-CHN;"[""2018-0050-CHN""]";1;"[""ew""]";1
2018-0045-USA;"[""2018-0045-USA""]";1;"[""ew"", ""cw""]";2
2018-0017-PNG;"[""2018-0017-PNG""]";1;"[""vo""]";1
2018-0008-MDG;"[""2018-0008-MDG""]";1;"[""ew"", ""fl"", ""ls""]";3
2018-0010-USA;"[""2018-0010-USA""]";1;"[""ls"", ""fl""]";2
2018-0051-PHL;"[""2018-0051-PHL""]";1;"[""fl""]";1
2018-0014-PHL;"[""2018-0014-PHL""]";1;"[""vo""]";1
2018-0066-PRY;"[""2018-0066-PRY""]";1;"[""fl""]";1
2018-0016-IDN;"[""2018-0016-IDN""]";1;"[""vo""]";1
